Stationsnummer: 2143
Stationsname: Rekingen
DBLH-Nr: 00621
Gewässer: Rhein
Exportperiode: 1964-01-01 - 2026-08-12
Parameter: Pegel
Parametereinheit: m ü.M.
Zeitreihe: Tagesmittel
Stationsname;Stationsnummer;Parameter;Zeitreihe;Parametereinheit;Gewässer;Zeitstempel;Zeitpunkt_des_Auftretens;Wert;Freigabestatus
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-13 00:00:00;;322.418;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-14 00:00:00;;322.393;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-15 00:00:00;;322.379;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-16 00:00:00;;322.395;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-17 00:00:00;;322.472;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-18 00:00:00;;322.664;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-19 00:00:00;;322.671;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-20 00:00:00;;322.584;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-21 00:00:00;;322.509;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-22 00:00:00;;322.529;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-23 00:00:00;;322.502;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-24 00:00:00;;322.491;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-25 00:00:00;;322.456;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-26 00:00:00;;322.437;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-27 00:00:00;;322.419;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-02-28 00:00:00;;322.392;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-01 00:00:00;;322.370;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-02 00:00:00;;322.352;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-03 00:00:00;;322.340;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-04 00:00:00;;322.330;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-05 00:00:00;;322.320;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-06 00:00:00;;322.301;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-07 00:00:00;;322.288;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-08 00:00:00;;322.272;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-09 00:00:00;;322.258;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-10 00:00:00;;322.250;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-11 00:00:00;;322.239;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-12 00:00:00;;322.228;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-13 00:00:00;;322.216;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-14 00:00:00;;322.200;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-15 00:00:00;;322.198;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-16 00:00:00;;322.201;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-17 00:00:00;;322.230;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-18 00:00:00;;322.245;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-19 00:00:00;;322.250;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-20 00:00:00;;322.221;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-21 00:00:00;;322.216;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-22 00:00:00;;322.206;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-23 00:00:00;;322.197;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-24 00:00:00;;322.195;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-25 00:00:00;;322.201;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-26 00:00:00;;322.205;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-27 00:00:00;;322.204;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-28 00:00:00;;322.206;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-29 00:00:00;;322.203;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-30 00:00:00;;322.209;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-03-31 00:00:00;;322.230;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-01 00:00:00;;322.287;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-02 00:00:00;;322.336;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-03 00:00:00;;322.295;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-04 00:00:00;;322.276;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-05 00:00:00;;322.280;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-06 00:00:00;;322.323;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-07 00:00:00;;322.411;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-08 00:00:00;;322.666;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-09 00:00:00;;322.610;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-10 00:00:00;;322.555;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-11 00:00:00;;322.495;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-12 00:00:00;;322.453;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-13 00:00:00;;322.432;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-14 00:00:00;;322.426;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-15 00:00:00;;322.424;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-16 00:00:00;;322.419;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-17 00:00:00;;322.409;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-18 00:00:00;;322.393;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-19 00:00:00;;322.383;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-20 00:00:00;;322.376;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-21 00:00:00;;322.371;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-22 00:00:00;;322.371;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-23 00:00:00;;322.369;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-24 00:00:00;;322.380;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-25 00:00:00;;322.466;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-26 00:00:00;;322.559;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-27 00:00:00;;322.515;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-28 00:00:00;;322.461;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-29 00:00:00;;322.444;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-04-30 00:00:00;;322.448;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-01 00:00:00;;322.473;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-02 00:00:00;;322.452;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-03 00:00:00;;322.434;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-04 00:00:00;;322.427;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-05 00:00:00;;322.481;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-06 00:00:00;;322.840;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-07 00:00:00;;322.710;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-08 00:00:00;;322.636;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-09 00:00:00;;322.585;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-10 00:00:00;;322.560;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-11 00:00:00;;322.549;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-12 00:00:00;;322.536;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-13 00:00:00;;322.544;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-14 00:00:00;;322.561;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-15 00:00:00;;322.559;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-16 00:00:00;;322.569;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-17 00:00:00;;322.588;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-18 00:00:00;;322.608;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-19 00:00:00;;322.616;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-20 00:00:00;;322.629;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-21 00:00:00;;322.651;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-22 00:00:00;;322.672;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-23 00:00:00;;322.679;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-24 00:00:00;;322.908;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-25 00:00:00;;322.897;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-26 00:00:00;;322.835;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-27 00:00:00;;322.789;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-28 00:00:00;;322.764;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-29 00:00:00;;322.738;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-30 00:00:00;;322.718;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-05-31 00:00:00;;322.691;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-01 00:00:00;;322.682;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-02 00:00:00;;322.678;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-03 00:00:00;;322.662;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-04 00:00:00;;322.716;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-05 00:00:00;;322.705;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-06 00:00:00;;322.725;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-07 00:00:00;;322.928;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-08 00:00:00;;322.896;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-09 00:00:00;;322.974;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-10 00:00:00;;323.035;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-11 00:00:00;;322.908;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-12 00:00:00;;322.853;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-13 00:00:00;;322.830;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-14 00:00:00;;322.818;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-15 00:00:00;;322.776;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-16 00:00:00;;322.751;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-17 00:00:00;;322.738;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-18 00:00:00;;322.716;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-19 00:00:00;;322.681;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-20 00:00:00;;322.641;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-21 00:00:00;;322.624;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-22 00:00:00;;322.631;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-23 00:00:00;;322.623;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-24 00:00:00;;322.686;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-25 00:00:00;;322.693;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-26 00:00:00;;322.635;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-27 00:00:00;;322.594;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-28 00:00:00;;322.588;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-29 00:00:00;;322.564;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-06-30 00:00:00;;322.552;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-01 00:00:00;;322.706;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-02 00:00:00;;322.747;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-03 00:00:00;;322.627;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-04 00:00:00;;322.608;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-05 00:00:00;;322.662;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-06 00:00:00;;322.640;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-07 00:00:00;;322.587;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-08 00:00:00;;322.556;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-09 00:00:00;;322.531;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-10 00:00:00;;322.506;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-11 00:00:00;;322.484;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-12 00:00:00;;322.456;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-13 00:00:00;;322.436;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-14 00:00:00;;322.416;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-15 00:00:00;;322.393;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-16 00:00:00;;322.371;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-17 00:00:00;;322.349;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-18 00:00:00;;322.326;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-19 00:00:00;;322.300;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-20 00:00:00;;322.293;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-21 00:00:00;;322.289;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-22 00:00:00;;322.273;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-23 00:00:00;;322.280;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-24 00:00:00;;322.274;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-25 00:00:00;;322.244;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-26 00:00:00;;322.222;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-27 00:00:00;;322.244;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-28 00:00:00;;322.228;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-29 00:00:00;;322.214;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-30 00:00:00;;322.220;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-07-31 00:00:00;;322.199;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-01 00:00:00;;322.186;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-02 00:00:00;;322.184;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-03 00:00:00;;322.172;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-04 00:00:00;;322.150;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-05 00:00:00;;322.175;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-06 00:00:00;;322.229;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-07 00:00:00;;322.167;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-08 00:00:00;;322.148;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-09 00:00:00;;322.126;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-10 00:00:00;;322.104;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-11 00:00:00;;322.085;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-12 00:00:00;;322.074;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-13 00:00:00;;322.058;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-14 00:00:00;;322.047;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-15 00:00:00;;322.038;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-16 00:00:00;;322.066;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-17 00:00:00;;322.056;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-18 00:00:00;;322.053;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-19 00:00:00;;322.329;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-20 00:00:00;;322.874;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-21 00:00:00;;322.419;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-22 00:00:00;;322.364;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-23 00:00:00;;322.344;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-24 00:00:00;;322.324;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-25 00:00:00;;322.317;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-26 00:00:00;;322.310;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-27 00:00:00;;322.527;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-28 00:00:00;;322.395;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-29 00:00:00;;322.349;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-30 00:00:00;;322.318;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-08-31 00:00:00;;322.313;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-01 00:00:00;;322.327;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-02 00:00:00;;322.298;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-03 00:00:00;;322.280;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-04 00:00:00;;322.274;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-05 00:00:00;;322.254;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-06 00:00:00;;322.245;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-07 00:00:00;;322.246;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-08 00:00:00;;322.327;Freigegeben, validierte Daten
Rekingen;2143;Pegel;Tagesmittel;m ü.M.;Rhein;2022-09-09 00:00:00;;322.311;Freigegeben, validierte Daten
